Gene,logFC,t_stat,p_value,q_value
219657_s_at,,0.0,1.0,1.0
219658_at,,0.0,1.0,1.0
219659_at,,0.0,1.0,1.0
219661_at,,0.0,1.0,1.0
219662_at,,0.0,1.0,1.0
219664_s_at,,0.0,1.0,1.0
219665_at,,0.0,1.0,1.0
219666_at,,0.0,1.0,1.0
219667_s_at,,0.0,1.0,1.0
219670_at,,0.0,1.0,1.0
219673_at,,0.0,1.0,1.0
219675_s_at,,0.0,1.0,1.0
219676_at,,0.0,1.0,1.0
219677_at,,0.0,1.0,1.0
219678_x_at,,0.0,1.0,1.0
219679_s_at,,0.0,1.0,1.0
219680_at,,0.0,1.0,1.0
219681_s_at,,0.0,1.0,1.0
219682_s_at,,0.0,1.0,1.0
219683_at,,0.0,1.0,1.0
219684_at,,0.0,1.0,1.0
219686_at,,0.0,1.0,1.0
219687_at,,0.0,1.0,1.0
219688_at,,0.0,1.0,1.0
219689_at,,0.0,1.0,1.0
219690_at,,0.0,1.0,1.0
219691_at,,0.0,1.0,1.0
219692_at,,0.0,1.0,1.0
219694_at,,0.0,1.0,1.0
219696_at,,0.0,1.0,1.0
219697_at,,0.0,1.0,1.0
219698_s_at,,0.0,1.0,1.0
219699_at,,0.0,1.0,1.0
219700_at,,0.0,1.0,1.0
219703_at,,0.0,1.0,1.0
219704_at,,0.0,1.0,1.0
219706_at,,0.0,1.0,1.0
219707_at,,0.0,1.0,1.0
219709_x_at,,0.0,1.0,1.0
219711_at,,0.0,1.0,1.0
219713_at,,0.0,1.0,1.0
219715_s_at,,0.0,1.0,1.0
219716_at,,0.0,1.0,1.0
219717_at,,0.0,1.0,1.0
219718_at,,0.0,1.0,1.0
219722_s_at,,0.0,1.0,1.0
219724_s_at,,0.0,1.0,1.0
219725_at,,0.0,1.0,1.0
219729_at,,0.0,1.0,1.0
219731_at,,0.0,1.0,1.0
219733_s_at,,0.0,1.0,1.0
219734_at,,0.0,1.0,1.0
219735_s_at,,0.0,1.0,1.0
219736_at,,0.0,1.0,1.0
219737_s_at,,0.0,1.0,1.0
219740_at,,0.0,1.0,1.0
219741_x_at,,0.0,1.0,1.0
219742_at,,0.0,1.0,1.0
219743_at,,0.0,1.0,1.0
219745_at,,0.0,1.0,1.0
219747_at,,0.0,1.0,1.0
219749_at,,0.0,1.0,1.0
219751_at,,0.0,1.0,1.0
219752_at,,0.0,1.0,1.0
219753_at,,0.0,1.0,1.0
219754_at,,0.0,1.0,1.0
219755_at,,0.0,1.0,1.0
219756_s_at,,0.0,1.0,1.0
219757_s_at,,0.0,1.0,1.0
219758_at,,0.0,1.0,1.0
219759_at,,0.0,1.0,1.0
219760_at,,0.0,1.0,1.0
219762_s_at,,0.0,1.0,1.0
219763_at,,0.0,1.0,1.0
219764_at,,0.0,1.0,1.0
219765_at,,0.0,1.0,1.0
219767_s_at,,0.0,1.0,1.0
219768_at,,0.0,1.0,1.0
219770_at,,0.0,1.0,1.0
219771_at,,0.0,1.0,1.0
219773_at,,0.0,1.0,1.0
219774_at,,0.0,1.0,1.0
219775_s_at,,0.0,1.0,1.0
219777_at,,0.0,1.0,1.0
219778_at,,0.0,1.0,1.0
219779_at,,0.0,1.0,1.0
219783_at,,0.0,1.0,1.0
219784_at,,0.0,1.0,1.0
219785_s_at,,0.0,1.0,1.0
219786_at,,0.0,1.0,1.0
219787_s_at,,0.0,1.0,1.0
219788_at,,0.0,1.0,1.0
219789_at,,0.0,1.0,1.0
219790_s_at,,0.0,1.0,1.0
219793_at,,0.0,1.0,1.0
219795_at,,0.0,1.0,1.0
219797_at,,0.0,1.0,1.0
219798_s_at,,0.0,1.0,1.0
219800_s_at,,0.0,1.0,1.0
219801_at,,0.0,1.0,1.0
219802_at,,0.0,1.0,1.0
219805_at,,0.0,1.0,1.0
219806_s_at,,0.0,1.0,1.0
219807_x_at,,0.0,1.0,1.0
219809_at,,0.0,1.0,1.0
219811_at,,0.0,1.0,1.0
219812_at,,0.0,1.0,1.0
219815_at,,0.0,1.0,1.0
219816_s_at,,0.0,1.0,1.0
219817_at,,0.0,1.0,1.0
219818_s_at,,0.0,1.0,1.0
219819_s_at,,0.0,1.0,1.0
219820_at,,0.0,1.0,1.0
219821_s_at,,0.0,1.0,1.0
219822_at,,0.0,1.0,1.0
219825_at,,0.0,1.0,1.0
219826_at,,0.0,1.0,1.0
219827_at,,0.0,1.0,1.0
219828_at,,0.0,1.0,1.0
219832_s_at,,0.0,1.0,1.0
219833_s_at,,0.0,1.0,1.0
219834_at,,0.0,1.0,1.0
219838_at,,0.0,1.0,1.0
219843_at,,0.0,1.0,1.0
219844_at,,0.0,1.0,1.0
219846_at,,0.0,1.0,1.0
219847_at,,0.0,1.0,1.0
219848_s_at,,0.0,1.0,1.0
219849_at,,0.0,1.0,1.0
219850_s_at,,0.0,1.0,1.0
219852_s_at,,0.0,1.0,1.0
219854_at,,0.0,1.0,1.0
219855_at,,0.0,1.0,1.0
219856_at,,0.0,1.0,1.0
219857_at,,0.0,1.0,1.0
219858_s_at,,0.0,1.0,1.0
219861_at,,0.0,1.0,1.0
219862_s_at,,0.0,1.0,1.0
219863_at,,0.0,1.0,1.0
219865_at,,0.0,1.0,1.0
219866_at,,0.0,1.0,1.0
219867_at,,0.0,1.0,1.0
219868_s_at,,0.0,1.0,1.0
219869_s_at,,0.0,1.0,1.0
219870_at,,0.0,1.0,1.0
219871_at,,0.0,1.0,1.0
219872_at,,0.0,1.0,1.0
219874_at,,0.0,1.0,1.0
219875_s_at,,0.0,1.0,1.0
219876_s_at,,0.0,1.0,1.0
219878_s_at,,0.0,1.0,1.0
219879_s_at,,0.0,1.0,1.0
219880_at,,0.0,1.0,1.0
219881_s_at,,0.0,1.0,1.0
219882_at,,0.0,1.0,1.0
219884_at,,0.0,1.0,1.0
219885_at,,0.0,1.0,1.0
219888_at,,0.0,1.0,1.0
219889_at,,0.0,1.0,1.0
219890_at,,0.0,1.0,1.0
219891_at,,0.0,1.0,1.0
219892_at,,0.0,1.0,1.0
219893_at,,0.0,1.0,1.0
219895_at,,0.0,1.0,1.0
219899_x_at,,0.0,1.0,1.0
219900_s_at,,0.0,1.0,1.0
219901_at,,0.0,1.0,1.0
219902_at,,0.0,1.0,1.0
219904_at,,0.0,1.0,1.0
219905_at,,0.0,1.0,1.0
219906_at,,0.0,1.0,1.0
219907_at,,0.0,1.0,1.0
219910_at,,0.0,1.0,1.0
219911_s_at,,0.0,1.0,1.0
219913_s_at,,0.0,1.0,1.0
219916_s_at,,0.0,1.0,1.0
219918_s_at,,0.0,1.0,1.0
219919_s_at,,0.0,1.0,1.0
219920_s_at,,0.0,1.0,1.0
219922_s_at,,0.0,1.0,1.0
219923_at,,0.0,1.0,1.0
219924_s_at,,0.0,1.0,1.0
219925_at,,0.0,1.0,1.0
219927_at,,0.0,1.0,1.0
219928_s_at,,0.0,1.0,1.0
219929_s_at,,0.0,1.0,1.0
219931_s_at,,0.0,1.0,1.0
219932_at,,0.0,1.0,1.0
219933_at,,0.0,1.0,1.0
219935_at,,0.0,1.0,1.0
219936_s_at,,0.0,1.0,1.0
219938_s_at,,0.0,1.0,1.0
219939_s_at,,0.0,1.0,1.0
219940_s_at,,0.0,1.0,1.0
219944_at,,0.0,1.0,1.0
219946_x_at,,0.0,1.0,1.0
219947_at,,0.0,1.0,1.0
219951_s_at,,0.0,1.0,1.0
219952_s_at,,0.0,1.0,1.0
219953_s_at,,0.0,1.0,1.0
219956_at,,0.0,1.0,1.0
219957_at,,0.0,1.0,1.0
219958_at,,0.0,1.0,1.0
219959_at,,0.0,1.0,1.0
219960_s_at,,0.0,1.0,1.0
219961_s_at,,0.0,1.0,1.0
219962_at,,0.0,1.0,1.0
219966_x_at,,0.0,1.0,1.0
219968_at,,0.0,1.0,1.0
219972_s_at,,0.0,1.0,1.0
219973_at,,0.0,1.0,1.0
219974_x_at,,0.0,1.0,1.0
219976_at,,0.0,1.0,1.0
219978_s_at,,0.0,1.0,1.0
219979_s_at,,0.0,1.0,1.0
219980_at,,0.0,1.0,1.0
219981_x_at,,0.0,1.0,1.0
219982_s_at,,0.0,1.0,1.0
219983_at,,0.0,1.0,1.0
219984_s_at,,0.0,1.0,1.0
219985_at,,0.0,1.0,1.0
219986_s_at,,0.0,1.0,1.0
219987_at,,0.0,1.0,1.0
219988_s_at,,0.0,1.0,1.0
219990_at,,0.0,1.0,1.0
219993_at,,0.0,1.0,1.0
219995_s_at,,0.0,1.0,1.0
219997_s_at,,0.0,1.0,1.0
219998_at,,0.0,1.0,1.0
219999_at,,0.0,1.0,1.0
220002_at,,0.0,1.0,1.0
220004_at,,0.0,1.0,1.0
220005_at,,0.0,1.0,1.0
220007_at,,0.0,1.0,1.0
220011_at,,0.0,1.0,1.0
220012_at,,0.0,1.0,1.0
220014_at,,0.0,1.0,1.0
220015_at,,0.0,1.0,1.0
220016_at,,0.0,1.0,1.0
220018_at,,0.0,1.0,1.0
220019_s_at,,0.0,1.0,1.0
220020_at,,0.0,1.0,1.0
220022_at,,0.0,1.0,1.0
220024_s_at,,0.0,1.0,1.0
220027_s_at,,0.0,1.0,1.0
220028_at,,0.0,1.0,1.0
220029_at,,0.0,1.0,1.0
220030_at,,0.0,1.0,1.0
220033_at,,0.0,1.0,1.0
220034_at,,0.0,1.0,1.0
220035_at,,0.0,1.0,1.0
220036_s_at,,0.0,1.0,1.0
220037_s_at,,0.0,1.0,1.0
220038_at,,0.0,1.0,1.0
220040_x_at,,0.0,1.0,1.0
220041_at,,0.0,1.0,1.0
220042_x_at,,0.0,1.0,1.0
220044_x_at,,0.0,1.0,1.0
220046_s_at,,0.0,1.0,1.0
220050_at,,0.0,1.0,1.0
220051_at,,0.0,1.0,1.0
220052_s_at,,0.0,1.0,1.0
220054_at,,0.0,1.0,1.0
220059_at,,0.0,1.0,1.0
220060_s_at,,0.0,1.0,1.0
220061_at,,0.0,1.0,1.0
220063_at,,0.0,1.0,1.0
220065_at,,0.0,1.0,1.0
220066_at,,0.0,1.0,1.0
220071_x_at,,0.0,1.0,1.0
220072_at,,0.0,1.0,1.0
220073_s_at,,0.0,1.0,1.0
220078_at,,0.0,1.0,1.0
220079_s_at,,0.0,1.0,1.0
220081_x_at,,0.0,1.0,1.0
220083_x_at,,0.0,1.0,1.0
220085_at,,0.0,1.0,1.0
220086_at,,0.0,1.0,1.0
220088_at,,0.0,1.0,1.0
220089_at,,0.0,1.0,1.0
220091_at,,0.0,1.0,1.0
220092_s_at,,0.0,1.0,1.0
220094_s_at,,0.0,1.0,1.0
220096_at,,0.0,1.0,1.0
220097_s_at,,0.0,1.0,1.0
220099_s_at,,0.0,1.0,1.0
220104_at,,0.0,1.0,1.0
220108_at,,0.0,1.0,1.0
220113_x_at,,0.0,1.0,1.0
220117_at,,0.0,1.0,1.0
220121_at,,0.0,1.0,1.0
220122_at,,0.0,1.0,1.0
220123_at,,0.0,1.0,1.0
220127_s_at,,0.0,1.0,1.0
220128_s_at,,0.0,1.0,1.0
220132_s_at,,0.0,1.0,1.0
220133_at,,0.0,1.0,1.0
220134_x_at,,0.0,1.0,1.0
220137_at,,0.0,1.0,1.0
220140_s_at,,0.0,1.0,1.0
220141_at,,0.0,1.0,1.0
220143_x_at,,0.0,1.0,1.0
220144_s_at,,0.0,1.0,1.0
220145_at,,0.0,1.0,1.0
220146_at,,0.0,1.0,1.0
220147_s_at,,0.0,1.0,1.0
220148_at,,0.0,1.0,1.0
220149_at,,0.0,1.0,1.0
220150_s_at,,0.0,1.0,1.0
220152_at,,0.0,1.0,1.0
220153_at,,0.0,1.0,1.0
220155_s_at,,0.0,1.0,1.0
220157_x_at,,0.0,1.0,1.0
220159_at,,0.0,1.0,1.0
220160_s_at,,0.0,1.0,1.0
220161_s_at,,0.0,1.0,1.0
220162_s_at,,0.0,1.0,1.0
220168_at,,0.0,1.0,1.0
220171_x_at,,0.0,1.0,1.0
220172_at,,0.0,1.0,1.0
220173_at,,0.0,1.0,1.0
220174_at,,0.0,1.0,1.0
220175_s_at,,0.0,1.0,1.0
220176_at,,0.0,1.0,1.0
220177_s_at,,0.0,1.0,1.0
220178_at,,0.0,1.0,1.0
220180_at,,0.0,1.0,1.0
220181_x_at,,0.0,1.0,1.0
220183_s_at,,0.0,1.0,1.0
220184_at,,0.0,1.0,1.0
220186_s_at,,0.0,1.0,1.0
220187_at,,0.0,1.0,1.0
220189_s_at,,0.0,1.0,1.0
220192_x_at,,0.0,1.0,1.0
220193_at,,0.0,1.0,1.0
220195_at,,0.0,1.0,1.0
220196_at,,0.0,1.0,1.0
220197_at,,0.0,1.0,1.0
220199_s_at,,0.0,1.0,1.0
220200_s_at,,0.0,1.0,1.0
220201_at,,0.0,1.0,1.0
220202_s_at,,0.0,1.0,1.0
220206_at,,0.0,1.0,1.0
220209_at,,0.0,1.0,1.0
220212_s_at,,0.0,1.0,1.0
220213_at,,0.0,1.0,1.0
220215_at,,0.0,1.0,1.0
220216_at,,0.0,1.0,1.0
220219_s_at,,0.0,1.0,1.0
220220_at,,0.0,1.0,1.0
220221_at,,0.0,1.0,1.0
220225_at,,0.0,1.0,1.0
220230_s_at,,0.0,1.0,1.0
220232_at,,0.0,1.0,1.0
220233_at,,0.0,1.0,1.0
220234_at,,0.0,1.0,1.0
220235_s_at,,0.0,1.0,1.0
220237_at,,0.0,1.0,1.0
220238_s_at,,0.0,1.0,1.0
220239_at,,0.0,1.0,1.0
220240_s_at,,0.0,1.0,1.0
220242_x_at,,0.0,1.0,1.0
220244_at,,0.0,1.0,1.0
220246_at,,0.0,1.0,1.0
220248_x_at,,0.0,1.0,1.0
220251_at,,0.0,1.0,1.0
220252_x_at,,0.0,1.0,1.0
220253_s_at,,0.0,1.0,1.0
220254_at,,0.0,1.0,1.0
220255_at,,0.0,1.0,1.0
220258_s_at,,0.0,1.0,1.0
220261_s_at,,0.0,1.0,1.0
220266_s_at,,0.0,1.0,1.0
220267_at,,0.0,1.0,1.0
220272_at,,0.0,1.0,1.0
220273_at,,0.0,1.0,1.0
220276_at,,0.0,1.0,1.0
220277_at,,0.0,1.0,1.0
220281_at,,0.0,1.0,1.0
220283_at,,0.0,1.0,1.0
220285_at,,0.0,1.0,1.0
220290_at,,0.0,1.0,1.0
220293_at,,0.0,1.0,1.0
220295_x_at,,0.0,1.0,1.0
220296_at,,0.0,1.0,1.0
220298_s_at,,0.0,1.0,1.0
220299_at,,0.0,1.0,1.0
220301_at,,0.0,1.0,1.0
220302_at,,0.0,1.0,1.0
220305_at,,0.0,1.0,1.0
220306_at,,0.0,1.0,1.0
220308_at,,0.0,1.0,1.0
220311_at,,0.0,1.0,1.0
220318_at,,0.0,1.0,1.0
220319_s_at,,0.0,1.0,1.0
220323_at,,0.0,1.0,1.0
220324_at,,0.0,1.0,1.0
220326_s_at,,0.0,1.0,1.0
220327_at,,0.0,1.0,1.0
220329_s_at,,0.0,1.0,1.0
220330_s_at,,0.0,1.0,1.0
220338_at,,0.0,1.0,1.0
220339_s_at,,0.0,1.0,1.0
220340_at,,0.0,1.0,1.0
220341_s_at,,0.0,1.0,1.0
220342_x_at,,0.0,1.0,1.0
220344_at,,0.0,1.0,1.0
220346_at,,0.0,1.0,1.0
220349_s_at,,0.0,1.0,1.0
220350_at,,0.0,1.0,1.0
220351_at,,0.0,1.0,1.0
220352_x_at,,0.0,1.0,1.0
220354_at,,0.0,1.0,1.0
220355_s_at,,0.0,1.0,1.0
220356_at,,0.0,1.0,1.0
220357_s_at,,0.0,1.0,1.0
220358_at,,0.0,1.0,1.0
220363_s_at,,0.0,1.0,1.0
220367_s_at,,0.0,1.0,1.0
220368_s_at,,0.0,1.0,1.0
220369_at,,0.0,1.0,1.0
220370_s_at,,0.0,1.0,1.0
220371_s_at,,0.0,1.0,1.0
220377_at,,0.0,1.0,1.0
220386_s_at,,0.0,1.0,1.0
220387_s_at,,0.0,1.0,1.0
220391_at,,0.0,1.0,1.0
220397_at,,0.0,1.0,1.0
220399_at,,0.0,1.0,1.0
220403_s_at,,0.0,1.0,1.0
220407_s_at,,0.0,1.0,1.0
220408_x_at,,0.0,1.0,1.0
220410_s_at,,0.0,1.0,1.0
220411_x_at,,0.0,1.0,1.0
220414_at,,0.0,1.0,1.0
220417_s_at,,0.0,1.0,1.0
220419_s_at,,0.0,1.0,1.0
220423_at,,0.0,1.0,1.0
220425_x_at,,0.0,1.0,1.0
220427_at,,0.0,1.0,1.0
220432_s_at,,0.0,1.0,1.0
220438_at,,0.0,1.0,1.0
220441_at,,0.0,1.0,1.0
220443_s_at,,0.0,1.0,1.0
220445_s_at,,0.0,1.0,1.0
220451_s_at,,0.0,1.0,1.0
220452_x_at,,0.0,1.0,1.0
220453_at,,0.0,1.0,1.0
220456_at,,0.0,1.0,1.0
220459_at,,0.0,1.0,1.0
220462_at,,0.0,1.0,1.0
220464_at,,0.0,1.0,1.0
220465_at,,0.0,1.0,1.0
220466_at,,0.0,1.0,1.0
220467_at,,0.0,1.0,1.0
220470_at,,0.0,1.0,1.0
220475_at,,0.0,1.0,1.0
220477_s_at,,0.0,1.0,1.0
220482_s_at,,0.0,1.0,1.0
220483_s_at,,0.0,1.0,1.0
220484_at,,0.0,1.0,1.0
220486_x_at,,0.0,1.0,1.0
220488_s_at,,0.0,1.0,1.0
220491_at,,0.0,1.0,1.0
220494_s_at,,0.0,1.0,1.0
220495_s_at,,0.0,1.0,1.0
220500_s_at,,0.0,1.0,1.0
220504_at,,0.0,1.0,1.0
220506_at,,0.0,1.0,1.0
220510_at,,0.0,1.0,1.0
220512_at,,0.0,1.0,1.0
220520_s_at,,0.0,1.0,1.0
220521_s_at,,0.0,1.0,1.0
220525_s_at,,0.0,1.0,1.0
220526_s_at,,0.0,1.0,1.0
220528_at,,0.0,1.0,1.0
220529_at,,0.0,1.0,1.0
220532_s_at,,0.0,1.0,1.0
220536_at,,0.0,1.0,1.0
220540_at,,0.0,1.0,1.0
220547_s_at,,0.0,1.0,1.0
220553_s_at,,0.0,1.0,1.0
220557_s_at,,0.0,1.0,1.0
220559_at,,0.0,1.0,1.0
220572_at,,0.0,1.0,1.0
220576_at,,0.0,1.0,1.0
220577_at,,0.0,1.0,1.0
220581_at,,0.0,1.0,1.0
220582_at,,0.0,1.0,1.0
220583_at,,0.0,1.0,1.0
220587_s_at,,0.0,1.0,1.0
220588_at,,0.0,1.0,1.0
220589_s_at,,0.0,1.0,1.0
220590_at,,0.0,1.0,1.0
220591_s_at,,0.0,1.0,1.0
220597_s_at,,0.0,1.0,1.0
220599_s_at,,0.0,1.0,1.0
220602_s_at,,0.0,1.0,1.0
220605_s_at,,0.0,1.0,1.0
220606_s_at,,0.0,1.0,1.0
220607_x_at,,0.0,1.0,1.0
220609_at,,0.0,1.0,1.0
220610_s_at,,0.0,1.0,1.0
220612_at,,0.0,1.0,1.0
220613_s_at,,0.0,1.0,1.0
220615_s_at,,0.0,1.0,1.0
220617_s_at,,0.0,1.0,1.0
220622_at,,0.0,1.0,1.0
220624_s_at,,0.0,1.0,1.0
220625_s_at,,0.0,1.0,1.0
220628_s_at,,0.0,1.0,1.0
220631_at,,0.0,1.0,1.0
220632_s_at,,0.0,1.0,1.0
220633_s_at,,0.0,1.0,1.0
220638_s_at,,0.0,1.0,1.0
220642_x_at,,0.0,1.0,1.0
220643_s_at,,0.0,1.0,1.0
220647_s_at,,0.0,1.0,1.0
220651_s_at,,0.0,1.0,1.0
220653_at,,0.0,1.0,1.0
220658_s_at,,0.0,1.0,1.0
220659_s_at,,0.0,1.0,1.0
220661_s_at,,0.0,1.0,1.0
220666_at,,0.0,1.0,1.0
220668_s_at,,0.0,1.0,1.0
220675_s_at,,0.0,1.0,1.0
220688_s_at,,0.0,1.0,1.0
220690_s_at,,0.0,1.0,1.0
220691_at,,0.0,1.0,1.0
220692_at,,0.0,1.0,1.0
220694_at,,0.0,1.0,1.0
220702_at,,0.0,1.0,1.0
220704_at,,0.0,1.0,1.0
220707_s_at,,0.0,1.0,1.0
220708_at,,0.0,1.0,1.0
220709_at,,0.0,1.0,1.0
220710_at,,0.0,1.0,1.0
220711_at,,0.0,1.0,1.0
220716_at,,0.0,1.0,1.0
220719_at,,0.0,1.0,1.0
220720_x_at,,0.0,1.0,1.0
220721_at,,0.0,1.0,1.0
220723_s_at,,0.0,1.0,1.0
220724_at,,0.0,1.0,1.0
220725_x_at,,0.0,1.0,1.0
220728_at,,0.0,1.0,1.0
220731_s_at,,0.0,1.0,1.0
220734_s_at,,0.0,1.0,1.0
220735_s_at,,0.0,1.0,1.0
220739_s_at,,0.0,1.0,1.0
220741_s_at,,0.0,1.0,1.0
220742_s_at,,0.0,1.0,1.0
220744_s_at,,0.0,1.0,1.0
220746_s_at,,0.0,1.0,1.0
220748_s_at,,0.0,1.0,1.0
220750_s_at,,0.0,1.0,1.0
220751_s_at,,0.0,1.0,1.0
220753_s_at,,0.0,1.0,1.0
220755_s_at,,0.0,1.0,1.0
220757_s_at,,0.0,1.0,1.0
220760_x_at,,0.0,1.0,1.0
220761_s_at,,0.0,1.0,1.0
220762_s_at,,0.0,1.0,1.0
220764_at,,0.0,1.0,1.0
220765_s_at,,0.0,1.0,1.0
220768_s_at,,0.0,1.0,1.0
220770_s_at,,0.0,1.0,1.0
220771_at,,0.0,1.0,1.0
220773_s_at,,0.0,1.0,1.0
220774_at,,0.0,1.0,1.0
220775_s_at,,0.0,1.0,1.0
220777_at,,0.0,1.0,1.0
220779_at,,0.0,1.0,1.0
220788_s_at,,0.0,1.0,1.0
220789_s_at,,0.0,1.0,1.0
220796_x_at,,0.0,1.0,1.0
220797_at,,0.0,1.0,1.0
220800_s_at,,0.0,1.0,1.0
220816_at,,0.0,1.0,1.0
220828_s_at,,0.0,1.0,1.0
220838_at,,0.0,1.0,1.0
220839_at,,0.0,1.0,1.0
220840_s_at,,0.0,1.0,1.0
220841_s_at,,0.0,1.0,1.0
220843_s_at,,0.0,1.0,1.0
220855_at,,0.0,1.0,1.0
220856_x_at,,0.0,1.0,1.0
220858_at,,0.0,1.0,1.0
220859_at,,0.0,1.0,1.0
220864_s_at,,0.0,1.0,1.0
220865_s_at,,0.0,1.0,1.0
220885_s_at,,0.0,1.0,1.0
220890_s_at,,0.0,1.0,1.0
220892_s_at,,0.0,1.0,1.0
220894_x_at,,0.0,1.0,1.0
220898_at,,0.0,1.0,1.0
220905_at,,0.0,1.0,1.0
220911_s_at,,0.0,1.0,1.0
220917_s_at,,0.0,1.0,1.0
220918_at,,0.0,1.0,1.0
220922_s_at,,0.0,1.0,1.0
220924_s_at,,0.0,1.0,1.0
220925_at,,0.0,1.0,1.0
220926_s_at,,0.0,1.0,1.0
220933_s_at,,0.0,1.0,1.0
220934_s_at,,0.0,1.0,1.0
220935_s_at,,0.0,1.0,1.0
220936_s_at,,0.0,1.0,1.0
220937_s_at,,0.0,1.0,1.0
220938_s_at,,0.0,1.0,1.0
220939_s_at,,0.0,1.0,1.0
220940_at,,0.0,1.0,1.0
220941_s_at,,0.0,1.0,1.0
220942_x_at,,0.0,1.0,1.0
220943_s_at,,0.0,1.0,1.0
220945_x_at,,0.0,1.0,1.0
220946_s_at,,0.0,1.0,1.0
220947_s_at,,0.0,1.0,1.0
220948_s_at,,0.0,1.0,1.0
220949_s_at,,0.0,1.0,1.0
220952_s_at,,0.0,1.0,1.0
220953_s_at,,0.0,1.0,1.0
220954_s_at,,0.0,1.0,1.0
220955_x_at,,0.0,1.0,1.0
220956_s_at,,0.0,1.0,1.0
220959_s_at,,0.0,1.0,1.0
220960_x_at,,0.0,1.0,1.0
220962_s_at,,0.0,1.0,1.0
220964_s_at,,0.0,1.0,1.0
220966_x_at,,0.0,1.0,1.0
220967_s_at,,0.0,1.0,1.0
220968_s_at,,0.0,1.0,1.0
220969_s_at,,0.0,1.0,1.0
220973_s_at,,0.0,1.0,1.0
220974_x_at,,0.0,1.0,1.0
220975_s_at,,0.0,1.0,1.0
220979_s_at,,0.0,1.0,1.0
220980_s_at,,0.0,1.0,1.0
220983_s_at,,0.0,1.0,1.0
220985_s_at,,0.0,1.0,1.0
220987_s_at,,0.0,1.0,1.0
220988_s_at,,0.0,1.0,1.0
220989_s_at,,0.0,1.0,1.0
220990_s_at,,0.0,1.0,1.0
220992_s_at,,0.0,1.0,1.0
220994_s_at,,0.0,1.0,1.0
220998_s_at,,0.0,1.0,1.0
220999_s_at,,0.0,1.0,1.0
221000_s_at,,0.0,1.0,1.0
221002_s_at,,0.0,1.0,1.0
221003_s_at,,0.0,1.0,1.0
221004_s_at,,0.0,1.0,1.0
221005_s_at,,0.0,1.0,1.0
221006_s_at,,0.0,1.0,1.0
221007_s_at,,0.0,1.0,1.0
221009_s_at,,0.0,1.0,1.0
221010_s_at,,0.0,1.0,1.0
221011_s_at,,0.0,1.0,1.0
221012_s_at,,0.0,1.0,1.0
221013_s_at,,0.0,1.0,1.0
221014_s_at,,0.0,1.0,1.0
221016_s_at,,0.0,1.0,1.0
221018_s_at,,0.0,1.0,1.0
221019_s_at,,0.0,1.0,1.0
221020_s_at,,0.0,1.0,1.0
221021_s_at,,0.0,1.0,1.0
221023_s_at,,0.0,1.0,1.0
221024_s_at,,0.0,1.0,1.0
221025_x_at,,0.0,1.0,1.0
221027_s_at,,0.0,1.0,1.0
221028_s_at,,0.0,1.0,1.0
221029_s_at,,0.0,1.0,1.0
221031_s_at,,0.0,1.0,1.0
221035_s_at,,0.0,1.0,1.0
221036_s_at,,0.0,1.0,1.0
221039_s_at,,0.0,1.0,1.0
221041_s_at,,0.0,1.0,1.0
221042_s_at,,0.0,1.0,1.0
221044_s_at,,0.0,1.0,1.0
221045_s_at,,0.0,1.0,1.0
221046_s_at,,0.0,1.0,1.0
221047_s_at,,0.0,1.0,1.0
221049_s_at,,0.0,1.0,1.0
221050_s_at,,0.0,1.0,1.0
221058_s_at,,0.0,1.0,1.0
221059_s_at,,0.0,1.0,1.0
221061_at,,0.0,1.0,1.0
221063_x_at,,0.0,1.0,1.0
221064_s_at,,0.0,1.0,1.0
221065_s_at,,0.0,1.0,1.0
221068_at,,0.0,1.0,1.0
221069_s_at,,0.0,1.0,1.0
221071_at,,0.0,1.0,1.0
221073_s_at,,0.0,1.0,1.0
221078_s_at,,0.0,1.0,1.0
221079_s_at,,0.0,1.0,1.0
221080_s_at,,0.0,1.0,1.0
221081_s_at,,0.0,1.0,1.0
221082_s_at,,0.0,1.0,1.0
221085_at,,0.0,1.0,1.0
221087_s_at,,0.0,1.0,1.0
221088_s_at,,0.0,1.0,1.0
221090_s_at,,0.0,1.0,1.0
221094_s_at,,0.0,1.0,1.0
221096_s_at,,0.0,1.0,1.0
221098_x_at,,0.0,1.0,1.0
221103_s_at,,0.0,1.0,1.0
221120_at,,0.0,1.0,1.0
221122_at,,0.0,1.0,1.0
221123_x_at,,0.0,1.0,1.0
221125_s_at,,0.0,1.0,1.0
221127_s_at,,0.0,1.0,1.0
221135_s_at,,0.0,1.0,1.0
221136_at,,0.0,1.0,1.0
221139_s_at,,0.0,1.0,1.0
221141_x_at,,0.0,1.0,1.0
221142_s_at,,0.0,1.0,1.0
221155_x_at,,0.0,1.0,1.0
221156_x_at,,0.0,1.0,1.0
221158_at,,0.0,1.0,1.0
221163_s_at,,0.0,1.0,1.0
221168_at,,0.0,1.0,1.0
221176_x_at,,0.0,1.0,1.0
221185_s_at,,0.0,1.0,1.0
221187_s_at,,0.0,1.0,1.0
221188_s_at,,0.0,1.0,1.0
221189_s_at,,0.0,1.0,1.0
221190_s_at,,0.0,1.0,1.0
221191_at,,0.0,1.0,1.0
221192_x_at,,0.0,1.0,1.0
221193_s_at,,0.0,1.0,1.0
221194_s_at,,0.0,1.0,1.0
221195_at,,0.0,1.0,1.0
